"path","initial_git_status","action","rationale","current_sha256","captured_sha256","original_git_blob"
".summer/00_Docs/27-A-J/27I_Fantasy_Voxel_Civilisation_Sandbox_Monopolies_Embargoes_Smuggling_Black_Markets_and_Economic_Conflict_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"cd4e133f8c6d9a59b777f771c86f460f5e077350"
".summer/00_Docs/27-A-J/27J_Fantasy_Voxel_Civilisation_Sandbox_Economy_UI_Simulation_LOD_Multiplayer_Registries_and_Integration_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"c833d0b513a262644b63e6b228caefcb379d1bfb"
".summer/00_Docs/27-A-J/FINAL_RECONCILIATION_NOTICE_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"69100d7a5d29b6d18ba13b3ec65ff07425c7801f"
".summer/00_Docs/27-A-J/Leyforge_Document_Sets_27-30_Cross-Set_Interface_Register_v1_1_Final_Reconciled.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1a0821118f7f93d9dacdc621822206ef014e31db"
".summer/00_Docs/27-A-J/Leyforge_Document_Sets_27-30_Final_Cross-Set_Reconciliation_and_Integration_Report_v1_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"a20cf8645643e43e953206af6f78cfe9977e5f14"
".summer/00_Docs/27-A-J/MANIFEST.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"634cec52e1ab9a2b39ba861bf81d32e296ab148f"
".summer/00_Docs/27-A-J/README.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"56c8170118d4e532dcbd5d5e1ace8e1e3755d538"
".summer/00_Docs/27-A-J/README_Sets_27-30_Final_Reconciled_v1_1.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"aa5605674422290f21de179dacb50585d26ffef2"
".summer/00_Docs/27-A-J/SHA256SUMS.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"5d8fa343b95d60ec8225d3410d1c199a81c36757"
".summer/00_Docs/28-A-J/28A_Fantasy_Voxel_Civilisation_Sandbox_Social_System_Vision_Architecture_and_Ownership_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"7db070707e7ee8ac14a45ea41f542bec81372a04"
".summer/00_Docs/28-A-J/28B_Fantasy_Voxel_Civilisation_Sandbox_Dialogue_Runtime_Conversation_Structure_and_Context_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"b8a2ad75b3e450d5d4fc5fbb9953a805e6e7bb5b"
".summer/00_Docs/28-A-J/28C_Fantasy_Voxel_Civilisation_Sandbox_Knowledge_Rumours_Truth_Lies_Languages_and_Information_Spread_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"243617bfa93edba44af92a909b6806bc245aa3fb"
".summer/00_Docs/28-A-J/28D_Fantasy_Voxel_Civilisation_Sandbox_Relationships_Memory_Trust_Loyalty_Affection_and_Rivalry_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"13b3bd1aa1c1ed6417c24b91b4e3b94f4d6f9e96"
".summer/00_Docs/28-A-J/28E_Fantasy_Voxel_Civilisation_Sandbox_Persuasion_Negotiation_Intimidation_Etiquette_and_Social_Consequences_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"017a970e012e6139c965c654765dececa561c1b6"
".summer/00_Docs/28-A-J/28F_Fantasy_Voxel_Civilisation_Sandbox_Companion_Follower_Hireling_and_Temporary_Ally_System_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"5341c1ca0c21b0485dc36e08069c5c0cf8826331"
".summer/00_Docs/28-A-J/28G_Fantasy_Voxel_Civilisation_Sandbox_Orders_Delegation_Assignments_Autonomy_and_Off_Screen_Resolution_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"32defa61c9008a8666b1c5756fbb6e076a13203f"
".summer/00_Docs/28-A-J/28H_Fantasy_Voxel_Civilisation_Sandbox_Authored_Procedural_and_AI_Assisted_Dialogue_Governance_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"ba64349ebc00e33c4f7caa7de91cadac76ea6aca"
".summer/00_Docs/28-A-J/28I_Fantasy_Voxel_Civilisation_Sandbox_Voice_Localisation_Accessibility_UI_and_Presentation_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"dd04ab6288285904473e5a2d8c11a766ceb56ddf"
".summer/00_Docs/28-A-J/28J_Fantasy_Voxel_Civilisation_Sandbox_Multiplayer_Persistence_Registries_Validation_and_Cross_System_Integration_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"c3cf483168de4e417ebce4fcf3df876cd03cc261"
".summer/00_Docs/28-A-J/FINAL_RECONCILIATION_NOTICE_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"f688ed780b622ae0bede9d49461fbbceef0094bf"
".summer/00_Docs/28-A-J/Leyforge_Document_Sets_27-30_Cross-Set_Interface_Register_v1_1_Final_Reconciled.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1a0821118f7f93d9dacdc621822206ef014e31db"
".summer/00_Docs/28-A-J/Leyforge_Document_Sets_27-30_Final_Cross-Set_Reconciliation_and_Integration_Report_v1_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"a20cf8645643e43e953206af6f78cfe9977e5f14"
".summer/00_Docs/28-A-J/MANIFEST.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"14bab9935f87ced4f01de6ec306741b09874eb92"
".summer/00_Docs/28-A-J/README.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"85e4d795f1e341c7fbe26bb39573877c194adc86"
".summer/00_Docs/28-A-J/SHA256SUMS.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"887b8548c28d27ce5ca66561773bf6e5171eac22"
".summer/00_Docs/29-A-J/29A_Fantasy_Voxel_Civilisation_Sandbox_Survival_Health_and_Biological_System_Foundation_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"5e82b852aee148031ea15690a1ac3dc5c4d3c1eb"
".summer/00_Docs/29-A-J/29B_Fantasy_Voxel_Civilisation_Sandbox_Health_Stamina_Exertion_Fatigue_and_Biological_Recovery_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"2f908fdbfd57d1f1dfd9857aaa87d8dfcc55de31"
".summer/00_Docs/29-A-J/29C_Fantasy_Voxel_Civilisation_Sandbox_Hunger_Thirst_Nutrition_and_Consumption_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1c2087a85988de53db654ce45fc95d96ba0a713f"
".summer/00_Docs/29-A-J/29D_Fantasy_Voxel_Civilisation_Sandbox_Temperature_Wetness_Shelter_Sleep_and_Environmental_Exposure_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"57e9fc8d52af929b0e46c8d7326309924349f0a6"
".summer/00_Docs/29-A-J/29E_Fantasy_Voxel_Civilisation_Sandbox_Injuries_Wounds_Bleeding_Pain_and_Functional_Impairment_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"8f952ada901b6a83c00676881b23ad40f49bf67f"
".summer/00_Docs/29-A-J/29F_Fantasy_Voxel_Civilisation_Sandbox_Disease_Infection_Poison_Toxins_and_Biological_Hazards_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"d23c08d8804e1ab82b00366c842af20707747d11"
".summer/00_Docs/29-A-J/29G_Fantasy_Voxel_Civilisation_Sandbox_Medicine_First_Aid_Healing_Treatment_and_Rehabilitation_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"0475245491d1c257fff77fa37fd9b375ae7b4412"
".summer/00_Docs/29-A-J/29H_Fantasy_Voxel_Civilisation_Sandbox_Biological_Profiles_Equipment_Magic_Settlement_and_Environmental_Integration_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"5ba71a54d1129bffc7f2a08da86d2d9994a5f16c"
".summer/00_Docs/29-A-J/29I_Fantasy_Voxel_Civilisation_Sandbox_Simulation_LOD_Multiplayer_Persistence_UI_and_Accessibility_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1aecb1864cd9b21c1b1f0b3a853ec85f616b631f"
".summer/00_Docs/29-A-J/29J_Fantasy_Voxel_Civilisation_Sandbox_Biological_Registries_APIs_Balance_Framework_Validation_and_Cross_System_Integration_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"8552a2a96904a99c4eaad4a0f8a2c0283042a103"
".summer/00_Docs/29-A-J/FINAL_RECONCILIATION_NOTICE_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"17118ad00a9e3d1ff725d987060f89d2d31952d1"
".summer/00_Docs/29-A-J/MANIFEST.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"a77a2800571f3e91dbf414cd99fb48669dbebaf8"
".summer/00_Docs/29-A-J/README.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"b8581d8e939197bd9755bf43af132bf829ab2246"
".summer/00_Docs/29-A-J/SHA256SUMS.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"5c6cb436fbbd44d7da06cfc2430b7cbffb9efefc"
".summer/00_Docs/30-A-J/30A_Fantasy_Voxel_Civilisation_Sandbox_Movement_Traversal_and_Transportation_System_Architecture_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"2e18d3630e860126bbec88c5676311eda136cbee"
".summer/00_Docs/30-A-J/30B_Fantasy_Voxel_Civilisation_Sandbox_Core_Player_Locomotion_Controls_Camera_and_Movement_States_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"512e32163ece62c2fe27518c50e3ad6aa8e906be"
".summer/00_Docs/30-A-J/30C_Fantasy_Voxel_Civilisation_Sandbox_Climbing_Vaulting_Mantling_Ladders_Ropes_and_Grappling_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1b7702a6ee21a4612597090ebdab72926ee104af"
".summer/00_Docs/30-A-J/30D_Fantasy_Voxel_Civilisation_Sandbox_Gliding_Falling_Aerial_Traversal_and_Environmental_Movement_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"8cd6a1719571e14ca2d2d64ff0ef3b6158e2964e"
".summer/00_Docs/30-A-J/30E_Fantasy_Voxel_Civilisation_Sandbox_Mounts_Riding_Saddles_Harnesses_and_Mounted_Traversal_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"fed27fd53e3442f9c8958e818cdcddfff9e3a9f4"
".summer/00_Docs/30-A-J/30F_Fantasy_Voxel_Civilisation_Sandbox_Work_Animals_Handcarts_Wagons_Carriages_and_Caravans_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"890cb1c5ed4cbe6f4ad6db103c23f370cfde5f35"
".summer/00_Docs/30-A-J/30G_Fantasy_Voxel_Civilisation_Sandbox_Rails_Minecarts_Elevators_and_Powered_Land_Transportation_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"dc6db9d6a925ae052c176532c501ec17420c3f6a"
".summer/00_Docs/30-A-J/30H_Fantasy_Voxel_Civilisation_Sandbox_Roads_Routes_Terrain_Accessibility_Navigation_and_Long_Distance_Travel_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"d44ee817832a83bc8ffd3b4fb4fb117c6c6bdc62"
".summer/00_Docs/30-A-J/30I_Fantasy_Voxel_Civilisation_Sandbox_NPC_Navigation_Pathfinding_Formations_Multiplayer_and_Persistence_v0_1.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"52df7d6a3e3fb5d7a31333c83e997c2e33ca6826"
".summer/00_Docs/30-A-J/30J_Fantasy_Voxel_Civilisation_Sandbox_Movement_Registries_Physics_Contracts_Validation_and_Final_Integration_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"141fe262f0b8baaecf562eea6861dfc576c4d4f4"
".summer/00_Docs/30-A-J/FINAL_RECONCILIATION_NOTICE_v0_2.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"1c5fc2906e9b5cc351fab571dabb9af2d2f17331"
".summer/00_Docs/30-A-J/MANIFEST.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"c75a857a9fa265d60f4ecd56a08d139376538390"
".summer/00_Docs/30-A-J/README.md"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"a0715ec9d5f6a85408adf964ce2ed14a33ae0fb0"
".summer/00_Docs/30-A-J/SHA256SUMS.txt"," D","propose_stage_deletion","content_relocation_verified_original_blob_preserved",,,"32923cc11f6b61b363a20f59dad9f4dd90054f80"
".summer/00_Docs/A-BRAIN/LF-BRAIN-01_Project_Brain_Architecture_and_Governance_Specification_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","5c695c4f1a84cf7d14265d7ce8fd3d8534b3071ce330714e336d824418e1538a","5c695c4f1a84cf7d14265d7ce8fd3d8534b3071ce330714e336d824418e1538a",
".summer/00_Docs/A-BRAIN/LF-BRAIN-02_Authority_and_Truth_Resolution_Model_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","5378279fc372e6256a5fed6a16583f816b4c6a42a6ac00b91c6c0d3af594bde9","5378279fc372e6256a5fed6a16583f816b4c6a42a6ac00b91c6c0d3af594bde9",
".summer/00_Docs/A-BRAIN/LF-BRAIN-03_Note-Type_Taxonomy_and_Information_Model_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","6885488f0bfbaed6febf60cfdd960303dac079d65758bfd9ee0eb665aa93e02c","6885488f0bfbaed6febf60cfdd960303dac079d65758bfd9ee0eb665aa93e02c",
".summer/00_Docs/A-BRAIN/LF-BRAIN-04_Brain_Schema_and_Metadata_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","4f9fbb2dfe7dca4c653dfe18308fbda933353e6405f84a870bcda0c9ca9c0e14","4f9fbb2dfe7dca4c653dfe18308fbda933353e6405f84a870bcda0c9ca9c0e14",
".summer/00_Docs/A-BRAIN/LF-BRAIN-05_Vault_Architecture_and_Navigation_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","b5116a1cdce4b99f352f82a04def6bb5d689347814eafe29c4100427a0c1a1f7","b5116a1cdce4b99f352f82a04def6bb5d689347814eafe29c4100427a0c1a1f7",
".summer/00_Docs/A-BRAIN/LF-BRAIN-06_Work_Records_and_Handoff_System_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","350212e1494bdda700876282d966cd33ed0a6a6dc6061c3a1614df0389054ab8","350212e1494bdda700876282d966cd33ed0a6a6dc6061c3a1614df0389054ab8",
".summer/00_Docs/A-BRAIN/LF-BRAIN-07_Skills_Procedures_and_Project_Learning_System_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","ac39308b08602df72938515473b0ce3ee73a4940457bb677210fddc961ccc56f","ac39308b08602df72938515473b0ce3ee73a4940457bb677210fddc961ccc56f",
".summer/00_Docs/A-BRAIN/LF-BRAIN-08_ADR_and_Decision_Management_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","848fadb5e84861ef5edf9b3a4f15fdb72195523454a63ba06e3c9c00323e180a","848fadb5e84861ef5edf9b3a4f15fdb72195523454a63ba06e3c9c00323e180a",
".summer/00_Docs/A-BRAIN/LF-BRAIN-09_Agent_Operating_Contract_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","0879cb61553a7de7dd4edf1523ad4cdc9eb8c560ff1a9e97324d37c7b64ba45d","0879cb61553a7de7dd4edf1523ad4cdc9eb8c560ff1a9e97324d37c7b64ba45d",
".summer/00_Docs/A-BRAIN/LF-BRAIN-10_Brain_Doctor_and_Validation_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","def36be346c152f63918d7332d173084bbef36cb2ae45e6a28d5ee6e0e395c9e","def36be346c152f63918d7332d173084bbef36cb2ae45e6a28d5ee6e0e395c9e",
".summer/00_Docs/A-BRAIN/LF-BRAIN-11_Automation_CLI_and_Git_Integration_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","162fe91639228c78dc6d53572c104ee1be17e641bd3c78f2bbb9f4afe193fce9","162fe91639228c78dc6d53572c104ee1be17e641bd3c78f2bbb9f4afe193fce9",
".summer/00_Docs/A-BRAIN/LF-BRAIN-12_Initial_Ingestion_and_Traceability_Plan_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","025390560883348d84ffc6b113e58b64690f500aed723a5143528e1a27db5934","025390560883348d84ffc6b113e58b64690f500aed723a5143528e1a27db5934",
".summer/00_Docs/A-BRAIN/LF-BRAIN-13_Pilot_Certification_and_Codex_Implementation_Handoff_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","d78ef7fa536d5dc2dd4af7519bd2827d31cff340a599eecc9515c29dcbf90ae7","d78ef7fa536d5dc2dd4af7519bd2827d31cff340a599eecc9515c29dcbf90ae7",
".summer/00_Docs/A-BRAIN/LF-BRAIN-SET-A_Reconciliation_and_Lock_Register_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","fbe6ad2f092f93c3b624e371f1b77cbb1f77f54ad3e467d5b3e4c9f564e5d279","fbe6ad2f092f93c3b624e371f1b77cbb1f77f54ad3e467d5b3e4c9f564e5d279",
".summer/00_Docs/A-BRAIN/README.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","64af6ebf2335db5d027779596292eeeda352b822dafb5aae6a0ca24c6011e1b1","64af6ebf2335db5d027779596292eeeda352b822dafb5aae6a0ca24c6011e1b1",
".summer/00_Docs/A-BRAIN/SHA256SUMS.txt","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","41f13b3035fa3787e17aae9102d8ccc8a381ecf24d89f42ec20815aaa08e3b98","41f13b3035fa3787e17aae9102d8ccc8a381ecf24d89f42ec20815aaa08e3b98",
".summer/00_Docs/ARCHIVED/00-20-Foundation/00_Fantasy_Voxel_Civilisation_Sandbox_Master_Game_Design_Bible_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","03f0415a53c9d2a98c37e4956ef8f7565f51b032d4d18be62eed5a2d45cd7a02","03f0415a53c9d2a98c37e4956ef8f7565f51b032d4d18be62eed5a2d45cd7a02",
".summer/00_Docs/ARCHIVED/00-20-Foundation/01_Fantasy_Voxel_Civilisation_Sandbox_Core_Gameplay_Loop_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","27b4fa3a26b41af3937d11d6ec6a211f3e92a21825440d808d419200c79bafa9","27b4fa3a26b41af3937d11d6ec6a211f3e92a21825440d808d419200c79bafa9",
".summer/00_Docs/ARCHIVED/00-20-Foundation/02_Fantasy_Voxel_Civilisation_Sandbox_Player_Progression_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","1b0abb85e5fad907634d39c3a1b755ace579c2891e5151fcacdf4f6ce41ed233","1b0abb85e5fad907634d39c3a1b755ace579c2891e5151fcacdf4f6ce41ed233",
".summer/00_Docs/ARCHIVED/00-20-Foundation/03_Fantasy_Voxel_Civilisation_Sandbox_Blocks_Registry_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","8f152759b9a1fe06b6f9880f1736cbc06e20ae4da47839b13f271c137d662d16","8f152759b9a1fe06b6f9880f1736cbc06e20ae4da47839b13f271c137d662d16",
".summer/00_Docs/ARCHIVED/00-20-Foundation/04_Fantasy_Voxel_Civilisation_Sandbox_Items_Registry_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","88c56e4d174ffd61cd312ea70fef09c7c387bb238b835374cfbca3ef9382289d","88c56e4d174ffd61cd312ea70fef09c7c387bb238b835374cfbca3ef9382289d",
".summer/00_Docs/ARCHIVED/00-20-Foundation/05_Fantasy_Voxel_Civilisation_Sandbox_Crafting_Recipe_Registry_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","a0a9cfceebca0d0b95beebab3e12ea8ef79b0ac2d2b652155ca773256779608f","a0a9cfceebca0d0b95beebab3e12ea8ef79b0ac2d2b652155ca773256779608f",
".summer/00_Docs/ARCHIVED/00-20-Foundation/06_Fantasy_Voxel_Civilisation_Sandbox_Resource_Progression_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","2d23d5cb1afc661fd8e9c91e79963ef575cdb8c2856b815c37ab1bb980460b1c","2d23d5cb1afc661fd8e9c91e79963ef575cdb8c2856b815c37ab1bb980460b1c",
".summer/00_Docs/ARCHIVED/00-20-Foundation/07_Fantasy_Voxel_Civilisation_Sandbox_NPC_Village_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","d1b0d5403d172687d76d593320eb5a07f5e93e88f87f5ec9fa727df97e438dd4","d1b0d5403d172687d76d593320eb5a07f5e93e88f87f5ec9fa727df97e438dd4",
".summer/00_Docs/ARCHIVED/00-20-Foundation/08_Fantasy_Voxel_Civilisation_Sandbox_Automation_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","14d17ffc57487262e4c359d10ff5c587fbf18cdbb2b295c81797391df0f1fe5e","14d17ffc57487262e4c359d10ff5c587fbf18cdbb2b295c81797391df0f1fe5e",
".summer/00_Docs/ARCHIVED/00-20-Foundation/09_Fantasy_Voxel_Civilisation_Sandbox_Magic_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","81654436f427bb14ddf4b455cccdb23765bd516231ff919b90fc94776ac8fba5","81654436f427bb14ddf4b455cccdb23765bd516231ff919b90fc94776ac8fba5",
".summer/00_Docs/ARCHIVED/00-20-Foundation/10_Fantasy_Voxel_Civilisation_Sandbox_Creatures_and_Monsters_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","eb9c5d1576529908937b492d1de0373fef31b3d4035518be2fbcf361e7724710","eb9c5d1576529908937b492d1de0373fef31b3d4035518be2fbcf361e7724710",
".summer/00_Docs/ARCHIVED/00-20-Foundation/11_Fantasy_Voxel_Civilisation_Sandbox_Biomes_and_World_Generation_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","5939655aaf0457a1655a2c1a6de60258b2c3407f70da59027107822cf87a1b32","5939655aaf0457a1655a2c1a6de60258b2c3407f70da59027107822cf87a1b32",
".summer/00_Docs/ARCHIVED/00-20-Foundation/12_Fantasy_Voxel_Civilisation_Sandbox_Structures_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","c05173c630ae0853a234c930d47e1f10cc192d3499a6533fec1d9ce7b2f73efe","c05173c630ae0853a234c930d47e1f10cc192d3499a6533fec1d9ce7b2f73efe",
".summer/00_Docs/ARCHIVED/00-20-Foundation/13_Fantasy_Voxel_Civilisation_Sandbox_Races_Peoples_Cultures_and_Factions_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","49aa1512ab3eff154d82b6041ece3f5230c5f93588589d363eeeab93082d1a09","49aa1512ab3eff154d82b6041ece3f5230c5f93588589d363eeeab93082d1a09",
".summer/00_Docs/ARCHIVED/00-20-Foundation/14_Fantasy_Voxel_Civilisation_Sandbox_Dimensions_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","9c80b30bd4062dcfe2eec954c43a93bdeb118a426598d057c0ba04cce56ed092","9c80b30bd4062dcfe2eec954c43a93bdeb118a426598d057c0ba04cce56ed092",
".summer/00_Docs/ARCHIVED/00-20-Foundation/15_Fantasy_Voxel_Civilisation_Sandbox_Quest_and_Event_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","fed44aa68ec3405101552726e1e477e569732acfbad6cf0c5777f280de5e6d64","fed44aa68ec3405101552726e1e477e569732acfbad6cf0c5777f280de5e6d64",
".summer/00_Docs/ARCHIVED/00-20-Foundation/16_Fantasy_Voxel_Civilisation_Sandbox_Combat_Gear_and_Defence_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","a9bc2dc11ed32f7bb5f42f0426d69e28abebc41d958d00b81eb58d42b425d553","a9bc2dc11ed32f7bb5f42f0426d69e28abebc41d958d00b81eb58d42b425d553",
".summer/00_Docs/ARCHIVED/00-20-Foundation/17_Fantasy_Voxel_Civilisation_Sandbox_UI_UX_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","b52ccf6d01704bb31f757ce2cafe20a0854e778cf1f08abf663d92c2805ec10e","b52ccf6d01704bb31f757ce2cafe20a0854e778cf1f08abf663d92c2805ec10e",
".summer/00_Docs/ARCHIVED/00-20-Foundation/18_Fantasy_Voxel_Civilisation_Sandbox_Technical_Implementation_Plan_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","71facf0395fc90fe39c8737f6695f1154106a51bed3f54da976d756f149d5111","71facf0395fc90fe39c8737f6695f1154106a51bed3f54da976d756f149d5111",
".summer/00_Docs/ARCHIVED/00-20-Foundation/19_Fantasy_Voxel_Civilisation_Sandbox_Settlement_Growth_and_Player_Voxel_Blueprint_System_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","18d91661962e9c80f291152ed946de81e71ebcd2e2d48774c74952957e97221f","18d91661962e9c80f291152ed946de81e71ebcd2e2d48774c74952957e97221f",
".summer/00_Docs/ARCHIVED/00-20-Foundation/20_Fantasy_Voxel_Civilisation_Sandbox_Buildings_Facilities_Construction_and_Settlement_Project_System_v0_2.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","d67032f533e84c163be9af6b9a24dc6b6e28c71963dbac58883cbef898219eb1","d67032f533e84c163be9af6b9a24dc6b6e28c71963dbac58883cbef898219eb1",
".summer/00_Docs/ARCHIVED/20_Fantasy_Voxel_Civilisation_Sandbox_Buildings_Facilities_and_Settlement_Project_Registry_v0_1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","d993c901033f130c12b2b8460be06510b29d42ebb83879fc46696fea4710f06a","d993c901033f130c12b2b8460be06510b29d42ebb83879fc46696fea4710f06a",
".summer/00_Docs/ART/ART-00_Leyforge_Art_Production_Constitution_and_Authority_Map_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","6e374c62c42d94a98413ccff626de380c210f44ec2d67c4877612a7ad4b4364c","6e374c62c42d94a98413ccff626de380c210f44ec2d67c4877612a7ad4b4364c",
".summer/00_Docs/ART/ART-01_Leyforge_Master_Visual_Language_and_Style_Bible_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","70fdb8694aa1d890473dd9e8d84368237a8fffbd9047b43d7dbe12de88c5eed4","70fdb8694aa1d890473dd9e8d84368237a8fffbd9047b43d7dbe12de88c5eed4",
".summer/00_Docs/ART/ART-02_Leyforge_Materials_Colour_Texture_Surface_and_Shader_Art_Standard_v0.1.md","??","propose_stage","preserve_current_poc_source_or_supplied_source_corpus","7250f0641a7a24e397389093db1a862272cd164ac3f14440b125aada7167b2b3","7250f0641a7a24e397389093db1a862272cd164ac3f14440b125aada7167b2b3",
